"URL","page type","primary query","secondary queries","monetization relevance","cannibalization notes"
"/","root-redirect","Locale Redirect","","low","Low overlap risk"
"/_not-found","404","404: This page could not be found.","","low","Low overlap risk"
"/vi/tools/crop-pdf","tool-page","cáº¯t pdf","trim margins pdf; custom crop pdf; all pages pdf; cáº¯t tá»‰a pdf","high","Low overlap risk"
"/vi/tools/decrypt-pdf","tool-page","decrypt pdf","remove password from pdf; unlock pdf in browser; open protected pdf; giáº£i mÃ£ pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/delete-pages","tool-page","delete pdf pages","remove pages from pdf; delete pages from pdf online; trim pdf pages; xÃ³a trang pdf","high","Low overlap risk"
"/vi/tools/deskew-pdf","tool-page","deskew pdf","auto straighten pdf; scanned documents pdf; angle detection pdf; lÃ m tháº³ng pdf","high","Low overlap risk"
"/vi/tools/digital-sign-pdf","tool-page","digitally sign pdf","certificate sign pdf; x509 pdf signature; sign pdf with certificate; digital signature pdf","high","Low overlap risk"
"/vi/tools/divide-pages","tool-page","chia trang","horizontal split pdf; vertical split pdf; custom divisions pdf; chia trang pdf","high","Low overlap risk"
"/vi/tools/djvu-to-pdf","tool-page","djvu sang pdf","preserve formatting pdf; dpi setting pdf; quality setting pdf; chuyá»ƒn Ä‘á»•i djvu","high","Low overlap risk"
"/vi/tools/edit-attachments","tool-page","chá»‰nh sá»­a tá»‡p Ä‘Ã­nh kÃ¨m","view attachments pdf; remove attachments pdf; rename attachments pdf; quáº£n lÃ½ tá»‡p pdf","high","Low overlap risk"
"/vi/tools/edit-metadata","tool-page","chá»‰nh sá»­a siÃªu dá»¯ liá»‡u","edit title pdf; edit author pdf; edit subject pdf; chá»‰nh sá»­a siÃªu dá»¯ liá»‡u pdf","high","Low overlap risk"
"/vi/tools/edit-pdf","tool-page","edit pdf in browser","annotate pdf online; add notes to pdf; mark up pdf locally; chá»‰nh sá»­a pdf","high","Low overlap risk"
"/vi/tools/email-to-pdf","tool-page","email sang pdf","inline images pdf; attachments pdf; cc bcc pdf; eml sang pdf","high","Low overlap risk"
"/vi/tools/encrypt-pdf","tool-page","encrypt pdf","password protect pdf; secure pdf with password; pdf encryption browser; mÃ£ hÃ³a pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/epub-to-pdf","tool-page","epub sang pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; chuyá»ƒn Ä‘á»•i epub","high","Low overlap risk"
"/vi/tools/extract-attachments","tool-page","trÃ­ch xuáº¥t tá»‡p Ä‘Ã­nh kÃ¨m","extract all pdf; zip output pdf; batch extract pdf; tá»‡p Ä‘Ã­nh kÃ¨m pdf","high","Low overlap risk"
"/vi/tools/extract-images","tool-page","trÃ­ch xuáº¥t hÃ¬nh áº£nh tá»« pdf","extract all images pdf; filter small pdf; download zip pdf; trÃ­ch xuáº¥t hÃ¬nh áº£nh pdf","high","Low overlap risk"
"/vi/tools/extract-pages","tool-page","extract pages from pdf","save selected pdf pages; extract pdf pages into new file; pull pages from pdf; trÃ­ch xuáº¥t trang pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/extract-tables","tool-page","trÃ­ch xuáº¥t báº£ng tá»« pdf","json export pdf; markdown export pdf; csv export pdf; trÃ­ch xuáº¥t báº£ng","high","Low overlap risk"
"/vi/tools/fb2-to-pdf","tool-page","fb2 sang pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; chuyá»ƒn Ä‘á»•i fb2","high","Low overlap risk"
"/vi/tools/find-and-redact","tool-page","redact pdf","remove sensitive text from pdf; pdf redaction tool; find and redact pdf; find and redact","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/fix-page-size","tool-page","kháº¯c phá»¥c kÃ­ch thÆ°á»›c trang","standardize size pdf; custom size pdf; preserve content pdf; chuáº©n hÃ³a pdf","high","Low overlap risk"
"/vi/tools/flatten-pdf","tool-page","lÃ m pháº³ng pdf","flatten forms pdf; flatten annotations pdf; non editable pdf; lÃ m pháº³ng biá»ƒu máº«u","high","Low overlap risk"
"/vi/tools/font-to-outline","tool-page","phÃ´ng chá»¯ sang outline","convert fonts pdf; vector paths pdf; compatibility pdf; outline phÃ´ng chá»¯","high","Low overlap risk"
"/vi/tools/form-creator","tool-page","táº¡o biá»ƒu máº«u","text fields pdf; checkboxes pdf; dropdowns pdf; táº¡o biá»ƒu máº«u pdf","high","Low overlap risk"
"/vi/tools/form-filler","tool-page","fill pdf form online","fill pdf form in browser; complete pdf form without printing; type into pdf form; Ä‘iá»n biá»ƒu máº«u pdf","high","Low overlap risk"
"/vi/tools/grid-combine","tool-page","káº¿t há»£p lÆ°á»›i pdf","combine multiple files pdf; grid layout pdf; custom spacing pdf; káº¿t há»£p lÆ°á»›i","high","Low overlap risk"
"/vi/tools/header-footer","tool-page","tiÃªu Ä‘á» &amp; chÃ¢n trang","custom text pdf; page numbers pdf; date pdf; tiÃªu Ä‘á» pdf","high","Low overlap risk"
"/vi/tools/heic-to-pdf","tool-page","heic sang pdf","iphone photos pdf; multiple images pdf; page size pdf; chuyá»ƒn Ä‘á»•i heic","high","Expand unique query-first copy and dedicated SEO override."
"/vi/tools/image-to-pdf","tool-page","image to pdf","convert images to pdf; photo to pdf browser; multiple images to pdf; hÃ¬nh áº£nh sang pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/invert-colors","tool-page","Ä‘áº£o ngÆ°á»£c mÃ u sáº¯c","dark mode pdf; invert all pdf; preserve images pdf; Ä‘áº£o ngÆ°á»£c mÃ u sáº¯c pdf","high","Low overlap risk"
"/vi/tools/jpg-to-pdf","tool-page","jpg to pdf","convert jpg to pdf; images to pdf; photo to pdf in browser; jpg sang pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/json-to-pdf","tool-page","json sang pdf","formatted output pdf; syntax highlighting pdf; page size pdf; chuyá»ƒn Ä‘á»•i json","high","Low overlap risk"
"/vi/tools/linearize-pdf","tool-page","linearize pdf","fast web view pdf; optimize streaming pdf; batch process pdf; xem web nhanh","high","Expand unique query-first copy and dedicated SEO override."
"/vi/tools/markdown-to-pdf","tool-page","markdown sang pdf","commonmark pdf; gfm pdf; code highlighting pdf; md sang pdf","high","Low overlap risk"
"/vi/tools/merge-pdf","tool-page","merge pdf files","combine pdf files; join pdf documents; merge pdf in browser; há»£p nháº¥t pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/mobi-to-pdf","tool-page","mobi sang pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; chuyá»ƒn Ä‘á»•i mobi","high","Low overlap risk"
"/vi/tools/n-up-pdf","tool-page","n-up pdf","2 up pdf; 4 up pdf; 6 up pdf; nhiá»u trang má»—i tá»","high","Low overlap risk"
"/vi/tools/ocg-manager","tool-page","trÃ¬nh quáº£n lÃ½ lá»›p pdf (ocg)","view layers pdf; toggle layers pdf; add layers pdf; lá»›p pdf","high","Low overlap risk"
"/vi/tools/ocr-pdf","tool-page","ocr pdf","searchable pdf from scan; extract text from scanned pdf; recognize text in pdf; pdf cÃ³ thá»ƒ tÃ¬m kiáº¿m","high","Low overlap risk"
"/vi/tools/organize-pdf","tool-page","organize pdf pages","reorder pdf pages; delete pdf pages; arrange pdf pages; tá»• chá»©c pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/page-dimensions","tool-page","kÃ­ch thÆ°á»›c trang","analyze size pdf; orientation pdf; units conversion pdf; kÃ­ch thÆ°á»›c trang pdf","high","Low overlap risk"
"/vi/tools/page-numbers","tool-page","sá»‘ trang","custom position pdf; custom format pdf; start number pdf; thÃªm sá»‘ trang","high","Low overlap risk"
"/vi/tools/pdf-booklet","tool-page","táº¡o booklet pdf","booklet layout pdf; saddle stitch pdf; grid modes pdf; pdf booklet","high","Low overlap risk"
"/vi/tools/pdf-multi-tool","tool-page","pdf multi tool","all in one pdf tool; pdf editor and organizer; browser pdf workspace; cÃ´ng cá»¥ Ä‘a nÄƒng pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/pdf-reader","tool-page","trÃ¬nh Ä‘á»c pdf","page navigation pdf; zoom pdf; rotate pdf; trÃ¬nh xem pdf","high","Low overlap risk"
"/vi/tools/pdf-to-bmp","tool-page","pdf sang bmp","all pages pdf; selected pages pdf; dpi setting pdf; chuyá»ƒn Ä‘á»•i pdf sang bitmap","high","Low overlap risk"
"/vi/tools/pdf-to-docx","tool-page","pdf to docx","convert pdf to word; pdf to editable document; pdf to docx browser; pdf sang word","high","Low overlap risk"
"/vi/tools/pdf-to-excel","tool-page","pdf to excel","extract pdf table to excel; convert pdf tables to xlsx; pdf spreadsheet export; pdf sang excel","high","Low overlap risk"
"/vi/tools/pdf-to-greyscale","tool-page","pdf sang xÃ¡m","convert colors pdf; preserve text pdf; all pages pdf; pdf xÃ¡m","high","Low overlap risk"
"/vi/tools/pdf-to-jpg","tool-page","pdf to jpg","convert pdf to image; extract pdf pages as jpg; pdf page to jpg; pdf sang jpg","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/pdf-to-json","tool-page","pdf sang json","extract text pdf; extract metadata pdf; structured output pdf; trÃ­ch xuáº¥t dá»¯ liá»‡u pdf","high","Low overlap risk"
"/vi/tools/pdf-to-markdown","tool-page","pdf to markdown","extract text pdf; preserve headings pdf; detect lists pdf; convert pdf to md","high","Low overlap risk"
"/vi/tools/pdf-to-pdfa","tool-page","pdf sang pdf/a","pdfa 1b pdf; pdfa 2b pdf; pdfa 3b pdf; pdf sang pdfa","high","Low overlap risk"
"/vi/tools/pdf-to-png","tool-page","pdf to png","convert pdf to png; save pdf page as png; pdf page to transparent image; pdf sang png","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/pdf-to-pptx","tool-page","pdf sang powerpoint","preserve layout pdf; editable slides pdf; high quality images pdf; pdf sang pptx","high","Low overlap risk"
"/vi/tools/pdf-to-svg","tool-page","pdf sang svg","vector output pdf; scalable quality pdf; page preview pdf; chuyá»ƒn Ä‘á»•i pdf sang svg","high","Low overlap risk"
"/vi/tools/pdf-to-tiff","tool-page","pdf sang tiff","all pages pdf; multi page tiff pdf; dpi setting pdf; chuyá»ƒn Ä‘á»•i pdf sang tiff","high","Low overlap risk"
"/vi/tools/pdf-to-webp","tool-page","pdf sang webp","all pages pdf; selected pages pdf; quality setting pdf; chuyá»ƒn Ä‘á»•i pdf sang webp","high","Low overlap risk"
"/vi/tools/pdf-to-zip","tool-page","pdf sang zip","package pdfs pdf; compression pdf; batch process pdf; nÃ©n pdf","high","Low overlap risk"
"/vi/tools/png-to-pdf","tool-page","png sang pdf","multiple images pdf; transparency pdf; page size pdf; chuyá»ƒn Ä‘á»•i png","high","Expand unique query-first copy and dedicated SEO override."
"/vi/tools/posterize-pdf","tool-page","posterize pdf","split large page pdf; custom grid pdf; overlap setting pdf; Ã´ pdf","high","Low overlap risk"
"/vi/tools/psd-to-pdf","tool-page","psd sang pdf","multiple files pdf; psd layers pdf; page size pdf; chuyá»ƒn Ä‘á»•i psd","high","Low overlap risk"
"/vi/tools/rasterize-pdf","tool-page","rasterize pdf","dpi control pdf; png jpeg webp pdf pdf; page range pdf; pdf sang hÃ¬nh áº£nh","high","Low overlap risk"
"/vi/tools/remove-annotations","tool-page","loáº¡i bá» chÃº thÃ­ch","remove comments pdf; remove highlights pdf; remove links pdf; loáº¡i bá» chÃº thÃ­ch pdf","high","Low overlap risk"
"/vi/tools/remove-blank-pages","tool-page","loáº¡i bá» trang trá»‘ng","auto detect pdf; threshold setting pdf; preview pdf; xÃ³a trang trá»‘ng","high","Low overlap risk"
"/vi/tools/remove-metadata","tool-page","remove pdf metadata","clean pdf metadata; strip document metadata; pdf privacy cleanup; loáº¡i bá» siÃªu dá»¯ liá»‡u pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/remove-restrictions","tool-page","loáº¡i bá» háº¡n cháº¿","remove password pdf; remove security pdf; unlock pdf pdf; loáº¡i bá» háº¡n cháº¿ pdf","high","Expand unique query-first copy and dedicated SEO override."
"/vi/tools/repair-pdf","tool-page","repair pdf file","fix broken pdf; corrupt pdf repair; pdf wont open fix; sá»­a chá»¯a pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/reverse-pages","tool-page","Ä‘áº£o ngÆ°á»£c trang","reverse order pdf; batch process pdf; Ä‘áº£o ngÆ°á»£c pdf; láº­t thá»© tá»± trang","high","Low overlap risk"
"/vi/tools/rotate-custom","tool-page","xoay theo Ä‘á»™ tÃ¹y chá»‰nh","custom angle pdf; selected pages pdf; preview pdf; xoay pdf tÃ¹y chá»‰nh gÃ³c","high","Low overlap risk"
"/vi/tools/rotate-pdf","tool-page","xoay pdf","90 degree pdf; 180 degree pdf; 270 degree pdf; quay trang pdf","high","Low overlap risk"
"/vi/tools/sanitize-pdf","tool-page","vá»‡ sinh pdf","remove metadata pdf; remove annotations pdf; remove scripts pdf; dá»n dáº¹p pdf","high","Expand unique query-first copy and dedicated SEO override."
"/vi/tools/sign-pdf","tool-page","sign pdf in browser","add signature to pdf; draw signature on pdf; pdf signature tool; kÃ½ pdf","high","Low overlap risk"
"/vi/tools/split-pdf","tool-page","split pdf pages","extract pages from pdf; separate pdf pages; split pdf in browser; tÃ¡ch pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/vi/tools/svg-to-pdf","tool-page","svg sang pdf","vector quality pdf; multiple files pdf; page size pdf; chuyá»ƒn Ä‘á»•i svg","high","Expand unique query-first copy and dedicated SEO override."
"/vi/tools/table-of-contents","tool-page","má»¥c lá»¥c","generate toc pdf; from bookmarks pdf; custom style pdf; má»¥c lá»¥c pdf","high","Low overlap risk"
"/vi/tools/text-color","tool-page","thay Ä‘á»•i mÃ u vÄƒn báº£n","change text color pdf; all text pdf; selected text pdf; thay Ä‘á»•i mÃ u vÄƒn báº£n pdf","high","Low overlap risk"
"/vi/tools/tiff-to-pdf","tool-page","tiff sang pdf","multi page tiff pdf; high quality pdf; page size pdf; chuyá»ƒn Ä‘á»•i tiff","high","Expand unique query-first copy and dedicated SEO override."
"/vi/tools/txt-to-pdf","tool-page","vÄƒn báº£n sang pdf","font selection pdf; page size pdf; margins pdf; txt sang pdf","high","Low overlap risk"
"/vi/tools/validate-signature","tool-page","validate signature","verify signatures pdf; certificate info pdf; integrity check pdf; validate pdf signature","high","Low overlap risk"
"/vi/tools/view-metadata","tool-page","xem siÃªu dá»¯ liá»‡u","view properties pdf; view author pdf; view dates pdf; siÃªu dá»¯ liá»‡u pdf","high","Low overlap risk"
"/vi/tools/webp-to-pdf","tool-page","webp sang pdf","multiple images pdf; page size pdf; quality pdf; chuyá»ƒn Ä‘á»•i webp","high","Expand unique query-first copy and dedicated SEO override."
"/vi/tools/xps-to-pdf","tool-page","xps sang pdf","preserve layout pdf; high fidelity pdf; vector graphics pdf; chuyá»ƒn Ä‘á»•i xps","high","Low overlap risk"
"/vi/workflow","workflow","pdf workflow builder","browser pdf workflow; repeat pdf tasks; client side pdf workflow; OpenToolsKit","low","Low overlap risk"
"/zh","homepage","browser pdf tools","private pdf tools; local pdf tools; pdf tools without upload; OpenToolsKit","medium","Low overlap risk"
"/zh/about","trust-page","about opentoolskit","opentoolskit agpl; browser side file tools; private utility platform; OpenToolsKit","medium","Low overlap risk"
"/zh/contact","trust-page","opentoolskit support","opentoolskit github; opentoolskit source code; agpl source availability; OpenToolsKit","medium","Low overlap risk"
"/zh/faq","trust-page","opentoolskit faq","browser pdf tools faq; pdf privacy faq; local pdf processing questions; OpenToolsKit","medium","Low overlap risk"
"/zh/privacy","trust-page","browser side file processing privacy policy","opentoolskit privacy policy; local pdf processing privacy; pdf tools privacy; OpenToolsKit","medium","Low overlap risk"
"/zh/tools","tools-directory","pdf tool directory","pdf tools list; online pdf tools without upload; browser pdf toolkit; OpenToolsKit","medium","Low overlap risk"
"/zh/tools/add-attachments","tool-page","æ·»åŠ é™„ä»¶","embed files pdf; multiple attachments pdf; any format pdf; pdfé™„ä»¶","high","Low overlap risk"
"/zh/tools/add-blank-page","tool-page","æ·»åŠ ç©ºç™½é¡µ","insert position pdf; page size pdf; multiple pages pdf; æ’å…¥é¡µé¢","high","Low overlap risk"
"/zh/tools/add-stamps","tool-page","æ·»åŠ å°ç«","image stamps pdf; preset stamps pdf; custom position pdf; pdfå°ç«","high","Low overlap risk"
"/zh/tools/add-watermark","tool-page","add watermark to pdf","watermark pdf in browser; add text watermark pdf; add image watermark pdf; æ·»åŠ æ°´å°","high","Low overlap risk"
"/zh/tools/alternate-merge","tool-page","äº¤æ›¿åˆå¹¶","alternate pages pdf; preserve bookmarks pdf; custom order pdf; äº¤é”™pdf","high","Low overlap risk"
"/zh/tools/background-color","tool-page","èƒŒæ™¯é¢œè‰²","custom color pdf; all pages pdf; selected pages pdf; pdfèƒŒæ™¯é¢œè‰²","high","Low overlap risk"
"/zh/tools/bmp-to-pdf","tool-page","bmpè½¬pdf","multiple images pdf; page size pdf; compression pdf; è½¬æ¢bmp","high","Expand unique query-first copy and dedicated SEO override."
"/zh/tools/bookmark","tool-page","ç¼–è¾‘ä¹¦ç­¾","add bookmarks pdf; edit bookmarks pdf; import bookmarks pdf; pdfä¹¦ç­¾","high","Low overlap risk"
"/zh/tools/category/convert-from-pdf","category-hub","convert pdf to other formats","pdf to image browser; pdf to docx browser; pdf export tools; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/category/convert-to-pdf","category-hub","convert files to pdf browser","image to pdf browser; text to pdf online private; office to pdf browser; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/category/edit-annotate","category-hub","edit pdf online browser","annotate pdf in browser; sign and watermark pdf; fill pdf forms online without upload; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/category/optimize-repair","category-hub","optimize pdf file","compress pdf in browser; repair pdf file; reduce pdf size without upload; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/category/organize-manage","category-hub","organize pdf pages","merge split reorder pdf; extract pdf pages; manage pdf pages; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/category/secure-pdf","category-hub","secure pdf files","encrypt pdf browser; remove pdf metadata; redact pdf browser; OpenToolsKit","medium","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/cbz-to-pdf","tool-page","cbzè½¬pdf","comic archive pdf; image extraction pdf; page order pdf; æ¼«ç”»è½¬pdf","high","Low overlap risk"
"/zh/tools/change-permissions","tool-page","æ›´æ”¹æƒé™","print permission pdf; copy permission pdf; edit permission pdf; pdfæƒé™","high","Expand unique query-first copy and dedicated SEO override."
"/zh/tools/combine-single-page","tool-page","åˆå¹¶ä¸ºå•é¡µ","continuous scroll pdf; stitch pages pdf; custom spacing pdf; åˆå¹¶é¡µé¢","high","Low overlap risk"
"/zh/tools/compare-pdfs","tool-page","æ¯”è¾ƒpdf","side by side pdf; highlight differences pdf; overlay mode pdf; pdfå·®å¼‚","high","Low overlap risk"
"/zh/tools/compress-pdf","tool-page","compress pdf file","reduce pdf size; pdf too large for upload; shrink pdf in browser; åŽ‹ç¼©pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/crop-pdf","tool-page","è£å‰ªpdf","trim margins pdf; custom crop pdf; all pages pdf; ä¿®å‰ªpdf","high","Low overlap risk"
"/zh/tools/decrypt-pdf","tool-page","decrypt pdf","remove password from pdf; unlock pdf in browser; open protected pdf; è§£å¯†pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/delete-pages","tool-page","delete pdf pages","remove pages from pdf; delete pages from pdf online; trim pdf pages; åˆ é™¤pdfé¡µé¢","high","Low overlap risk"
"/zh/tools/deskew-pdf","tool-page","æ ¡æ­£pdfå€¾æ–œ","auto straighten pdf; scanned documents pdf; angle detection pdf; ä¿®æ­£pdf","high","Low overlap risk"
"/zh/tools/digital-sign-pdf","tool-page","digitally sign pdf","certificate sign pdf; x509 pdf signature; sign pdf with certificate; pdfæ•°å­—ç­¾å","high","Low overlap risk"
"/zh/tools/divide-pages","tool-page","åˆ†å‰²é¡µé¢","horizontal split pdf; vertical split pdf; custom divisions pdf; åˆ†å‰²pdfé¡µé¢","high","Low overlap risk"
"/zh/tools/djvu-to-pdf","tool-page","djvuè½¬pdf","preserve formatting pdf; dpi setting pdf; quality setting pdf; è½¬æ¢djvu","high","Low overlap risk"
"/zh/tools/edit-attachments","tool-page","ç¼–è¾‘é™„ä»¶","view attachments pdf; remove attachments pdf; rename attachments pdf; ç®¡ç†pdfæ–‡ä»¶","high","Low overlap risk"
"/zh/tools/edit-metadata","tool-page","ç¼–è¾‘å…ƒæ•°æ®","edit title pdf; edit author pdf; edit subject pdf; ç¼–è¾‘pdfå…ƒæ•°æ®","high","Low overlap risk"
"/zh/tools/edit-pdf","tool-page","edit pdf in browser","annotate pdf online; add notes to pdf; mark up pdf locally; ç¼–è¾‘pdf","high","Low overlap risk"
"/zh/tools/email-to-pdf","tool-page","é‚®ä»¶è½¬pdf","inline images pdf; attachments pdf; cc bcc pdf; emlè½¬pdf","high","Low overlap risk"
"/zh/tools/encrypt-pdf","tool-page","encrypt pdf","password protect pdf; secure pdf with password; pdf encryption browser; åŠ å¯†pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/epub-to-pdf","tool-page","epubè½¬pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; è½¬æ¢epub","high","Low overlap risk"
"/zh/tools/extract-attachments","tool-page","æå–é™„ä»¶","extract all pdf; zip output pdf; batch extract pdf; pdfé™„ä»¶","high","Low overlap risk"
"/zh/tools/extract-images","tool-page","ä»Žpdfæå–å›¾ç‰‡","extract all images pdf; filter small pdf; download zip pdf; æå–pdfå›¾ç‰‡","high","Low overlap risk"
"/zh/tools/extract-pages","tool-page","extract pages from pdf","save selected pdf pages; extract pdf pages into new file; pull pages from pdf; æå–pdfé¡µé¢","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/extract-tables","tool-page","ä»Žpdfæå–è¡¨æ ¼","json export pdf; markdown export pdf; csv export pdf; æå–è¡¨æ ¼","high","Low overlap risk"
"/zh/tools/fb2-to-pdf","tool-page","fb2è½¬pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; è½¬æ¢fb2","high","Low overlap risk"
"/zh/tools/find-and-redact","tool-page","redact pdf","remove sensitive text from pdf; pdf redaction tool; find and redact pdf; é®ç›–pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/fix-page-size","tool-page","ä¿®å¤é¡µé¢å¤§å°","standardize size pdf; custom size pdf; preserve content pdf; æ ‡å‡†åŒ–pdf","high","Low overlap risk"
"/zh/tools/flatten-pdf","tool-page","æ‰å¹³åŒ–pdf","flatten forms pdf; flatten annotations pdf; non editable pdf; æ‰å¹³åŒ–è¡¨å•","high","Low overlap risk"
"/zh/tools/font-to-outline","tool-page","å­—ä½“è½¬è½®å»“","convert fonts pdf; vector paths pdf; compatibility pdf; è½®å»“å­—ä½“","high","Low overlap risk"
"/zh/tools/form-creator","tool-page","è¡¨å•åˆ›å»º","text fields pdf; checkboxes pdf; dropdowns pdf; åˆ›å»ºpdfè¡¨å•","high","Low overlap risk"
"/zh/tools/form-filler","tool-page","fill pdf form online","fill pdf form in browser; complete pdf form without printing; type into pdf form; å¡«å†™pdfè¡¨å•","high","Low overlap risk"
"/zh/tools/grid-combine","tool-page","ç½‘æ ¼ç»„åˆ pdf","combine multiple files pdf; grid layout pdf; custom spacing pdf; ç½‘æ ¼ç»„åˆ","high","Low overlap risk"
"/zh/tools/header-footer","tool-page","é¡µçœ‰é¡µè„š","custom text pdf; page numbers pdf; date pdf; pdfé¡µçœ‰","high","Low overlap risk"
"/zh/tools/heic-to-pdf","tool-page","heicè½¬pdf","iphone photos pdf; multiple images pdf; page size pdf; è½¬æ¢heic","high","Expand unique query-first copy and dedicated SEO override."
"/zh/tools/image-to-pdf","tool-page","image to pdf","convert images to pdf; photo to pdf browser; multiple images to pdf; å›¾åƒè½¬pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/invert-colors","tool-page","åè½¬é¢œè‰²","dark mode pdf; invert all pdf; preserve images pdf; åè½¬pdfé¢œè‰²","high","Low overlap risk"
"/zh/tools/jpg-to-pdf","tool-page","jpg to pdf","convert jpg to pdf; images to pdf; photo to pdf in browser; jpgè½¬pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/json-to-pdf","tool-page","jsonè½¬pdf","formatted output pdf; syntax highlighting pdf; page size pdf; è½¬æ¢json","high","Low overlap risk"
"/zh/tools/linearize-pdf","tool-page","çº¿æ€§åŒ–pdf","fast web view pdf; optimize streaming pdf; batch process pdf; å¿«é€Ÿç½‘ç»œæŸ¥çœ‹","high","Expand unique query-first copy and dedicated SEO override."
"/zh/tools/markdown-to-pdf","tool-page","markdownè½¬pdf","commonmark pdf; gfm pdf; code highlighting pdf; mdè½¬pdf","high","Low overlap risk"
"/zh/tools/merge-pdf","tool-page","merge pdf files","combine pdf files; join pdf documents; merge pdf in browser; åˆå¹¶pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/mobi-to-pdf","tool-page","mobiè½¬pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; è½¬æ¢mobi","high","Low overlap risk"
"/zh/tools/n-up-pdf","tool-page","nåˆä¸€pdf","2 up pdf; 4 up pdf; 6 up pdf; æ¯å¼ å¤šé¡µ","high","Low overlap risk"
"/zh/tools/ocg-manager","tool-page","pdfå›¾å±‚ç®¡ç†å™¨","view layers pdf; toggle layers pdf; add layers pdf; pdfå›¾å±‚","high","Low overlap risk"
"/zh/tools/ocr-pdf","tool-page","ocr pdf","searchable pdf from scan; extract text from scanned pdf; recognize text in pdf; å¯æœç´¢pdf","high","Low overlap risk"
"/zh/tools/organize-pdf","tool-page","organize pdf pages","reorder pdf pages; delete pdf pages; arrange pdf pages; æ•´ç†pdf","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/page-dimensions","tool-page","é¡µé¢å°ºå¯¸","analyze size pdf; orientation pdf; units conversion pdf; pdfé¡µé¢å¤§å°","high","Low overlap risk"
"/zh/tools/page-numbers","tool-page","é¡µç ","custom position pdf; custom format pdf; start number pdf; æ·»åŠ é¡µç ","high","Low overlap risk"
"/zh/tools/pdf-booklet","tool-page","pdfå°å†Œå­åˆ¶ä½œ","booklet layout pdf; saddle stitch pdf; grid modes pdf; pdfå°å†Œå­","high","Low overlap risk"
"/zh/tools/pdf-multi-tool","tool-page","pdf multi tool","all in one pdf tool; pdf editor and organizer; browser pdf workspace; pdfå¤šåŠŸèƒ½å·¥å…·","high","Maintain comparison links and monitor sibling intent overlap."
"/zh/tools/pdf-reader","tool-page","pdfé˜…è¯»å™¨","page navigation pdf; zoom pdf; rotate pdf; pdfæŸ¥çœ‹å™¨","high","Low overlap risk"
"/zh/tools/pdf-to-bmp","tool-page","pdfè½¬bmp","all pages pdf; selected pages pdf; dpi setting pdf; è½¬æ¢pdfä¸ºä½å›¾","high","Low overlap risk"
"/zh/tools/pdf-to-docx","tool-page","pdf to docx","convert pdf to word; pdf to editable document; pdf to docx browser; pdfè½¬word","high","Low overlap risk"
"/zh/tools/pdf-to-excel","tool-page","pdf to excel","extract pdf table to excel; convert pdf tables to xlsx; pdf spreadsheet export; pdfè½¬excel","high","Low overlap risk"
"/zh/tools/pdf-to-greyscale","tool-page","pdfè½¬ç°åº¦","convert colors pdf; preserve text pdf; all pages pdf; ç°åº¦pdf","high","Low overlap risk"
